year,geography,state,section,parent_label,standard_variable,source_label,value,source_symbol,unit,value_type,formula,universe,publication,table,table_number,table_title,source_family,table_id,variable_id,variable_path,official_source_url,page,source_file,source_column,definition,comparability_group,comparability_status,extraction_method,verification_status,crosswalk_id,source_concept,cross_decade_relationship,recommended_series_record,counterpart_year,counterpart_section,counterpart_source_label,crosswalk_rationale,crosswalk_review_status,notes
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,Americas > Latin America > South America,foreign_born_country_of_birth_bolivia,Estimate!!Total!!Americas!!Latin America!!South America!!Bolivia,796.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_149E,Estimate!!Total!!Americas!!Latin America!!South America!!Bolivia,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_149E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-149,ACS foreign-born population by place of birth,same_hierarchy_label_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Bolivia,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=366; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,Americas > Latin America > South America,foreign_born_country_of_birth_brazil,Estimate!!Total!!Americas!!Latin America!!South America!!Brazil,2461.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_150E,Estimate!!Total!!Americas!!Latin America!!South America!!Brazil,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_150E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-150,ACS foreign-born population by place of birth,same_hierarchy_label_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Brazil,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=602; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,Americas > Latin America > South America,foreign_born_country_of_birth_chile,Estimate!!Total!!Americas!!Latin America!!South America!!Chile,826.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_151E,Estimate!!Total!!Americas!!Latin America!!South America!!Chile,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_151E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-151,ACS foreign-born population by place of birth,same_hierarchy_label_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Chile,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=247; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,Americas > Latin America > South America,foreign_born_country_of_birth_colombia,Estimate!!Total!!Americas!!Latin America!!South America!!Colombia,13923.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_152E,Estimate!!Total!!Americas!!Latin America!!South America!!Colombia,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_152E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-152,ACS foreign-born population by place of birth,same_hierarchy_label_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Colombia,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=1223; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,Americas > Latin America > South America,foreign_born_country_of_birth_ecuador,Estimate!!Total!!Americas!!Latin America!!South America!!Ecuador,8636.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_153E,Estimate!!Total!!Americas!!Latin America!!South America!!Ecuador,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_153E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-153,ACS foreign-born population by place of birth,same_hierarchy_label_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Ecuador,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=1128; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,Americas > Latin America > South America,foreign_born_country_of_birth_guyana,Estimate!!Total!!Americas!!Latin America!!South America!!Guyana,988.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_154E,Estimate!!Total!!Americas!!Latin America!!South America!!Guyana,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_154E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-154,ACS foreign-born population by place of birth,same_hierarchy_label_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Guyana,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=359; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,Americas > Latin America > South America,foreign_born_country_of_birth_peru,Estimate!!Total!!Americas!!Latin America!!South America!!Peru,4358.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_155E,Estimate!!Total!!Americas!!Latin America!!South America!!Peru,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_155E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-155,ACS foreign-born population by place of birth,same_hierarchy_label_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Peru,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=669; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,Americas > Latin America > South America,foreign_born_country_of_birth_americas_latin_america_south_america_uruguay,Estimate!!Total!!Americas!!Latin America!!South America!!Uruguay,363.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_156E,Estimate!!Total!!Americas!!Latin America!!South America!!Uruguay,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_156E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-156,ACS foreign-born population by place of birth,new_or_reclassified_category_acs_methodology_break,no,,,,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=209; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,Americas > Latin America > South America,foreign_born_country_of_birth_venezuela,Estimate!!Total!!Americas!!Latin America!!South America!!Venezuela,540.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_157E,Estimate!!Total!!Americas!!Latin America!!South America!!Venezuela,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_157E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-157,ACS foreign-born population by place of birth,same_hierarchy_label_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Venezuela,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=208; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,Americas > Latin America > South America,foreign_born_country_of_birth_americas_latin_america_south_america_other_south_america,Estimate!!Total!!Americas!!Latin America!!South America!!Other South America,294.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_158E,Estimate!!Total!!Americas!!Latin America!!South America!!Other South America,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_158E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-158,ACS foreign-born population by place of birth,same_hierarchy_label_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Other South America,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=136; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
